date,likes,user,location,text
2022-06-10 16:48:01+00:00,0,Zayn_Pintudo,,@zayntopeia_ UE e tu usa Malbec de 190 e tbm não trabalha kkkkk prioridades de cada uma
2022-06-10 16:45:56+00:00,2,ticonatan,"Bahia, Brasil","malbec noir, pq tão perfeito? 😍🗣"
2022-06-10 16:21:35+00:00,0,ThaynMoreiraMa1,,"Falam que não pode dar perfume pra boy, mais o meu vai ganhar um malbec bb kk"
2022-06-10 16:17:55+00:00,0,lfmedeiross1,,mais um malbec p coleção
2022-06-10 15:58:25+00:00,1,hoffelder_bruno,,"Eu tava me segurando pra n comprar um paco ou um sauvage, agr tendo q trocar o pneu, a bateria e o rádio do carro q n compro nem um Malbec kkkkkkkk"
2022-06-10 15:51:46+00:00,2,karlapaak,,"o ranço que eu tenho de perfume amadeirado não tá escrito! passei por um homi que eu tenho certeza que ele tomou banho de malbec pqp

se eu tivesse grávida tinha perdido menino hj"
2022-06-10 15:49:17+00:00,0,kadu2v,Cpx da viúva 🚩,Já mandei vim outro malbec 😌
2022-06-10 15:35:02+00:00,0,_pdrnike,complexo do pantanal ,"Dia dos namorados chegando, me presenteei c um conjunto e um kit malbec, mereço muito 😴🥰"
2022-06-10 15:20:18+00:00,0,r9_gomes,"São João da Ponte, Brasil","Que mundo é esse,179,99 um malbec??"
2022-06-10 15:05:04+00:00,2,juliacristina_c,"Joinville, Brasil",quem usa malbec já tem seu lugar reservado no inferno
2022-06-10 15:00:22+00:00,1,EduardaSilva160,,Eu não aguento mais sentir o cheiro do Malbec chega está me dando dor d cabeça e wendell antes d sair toma banho d perfume 😣🤯
2022-06-10 15:00:19+00:00,2,iedakassandra,"Juazeiro do Norte, Brasil","“Malbec é perfume de homem cachorro” homem cachorro pobre e sem gosto pra perfume, só se for"
2022-06-10 14:47:32+00:00,1,feibiou,sp / zs,"@duda_roliveira se veste com camisa social de cor que adeque ao ambiente, uma voz meio cansada e rouca, ele é cheiroso (um perfume malbec misturado com cigarro marlboro), um cabelo grisalho (corte básico, mas na régua), uma barba macia e bem feita, e é extremamente apaixonante.."
2022-06-10 14:34:13+00:00,0,Anafreitas_23,,"Meu irmão se acha cara, comprou dois Malbec de uma vez só"
2022-06-10 14:27:46+00:00,0,RomuloAugust,"Brooklyn, NY","Não vou trabalhar com cheirinho de Malbec não né, moto táxi tá on"
2022-06-10 14:21:18+00:00,1,taynaellen2,,@leylaribeiiro Um malbec aí horrível
2022-06-10 14:13:39+00:00,1,7voraz7,,"@Ed_Breck @_josevsouza n explana negao 😐😐😐😐😐

tenho outros p vc amigo esse eh exclusivo meu e do ed

malbec, malbec noir, malbec gold, malbec bleu, quasar ice, quasar brave, quasar grafitti, quasar classic, ferrari black, 212 (vip e black), one million, Phanton da paco rabanne, the one dolce gab"
2022-06-10 13:58:57+00:00,0,Lari_cardosos,"Varginha, Brasil","@brenovanonni03 Séria uma ótima opção, porém dei um malbec a um mês atrás de aniversário 🤡"
2022-06-10 13:41:53+00:00,0,rairai__rs,"são gonçalo, boassu","@Nicolas57552 malbec vencido né, algo do tipo, pq n é possível.😂 o mais engraçado é q não tem o senso, 7h da manhã fedendo a beça"
2022-06-10 13:36:11+00:00,1,erikaa_maria,"Campo Grande, Rio de Janeiro","Malbec magnetic tem um cheiro maravilhoso meu marido vai ficar mt cheiroso kkkk, mas só vai usar qnd sair cmg"
2022-06-10 13:33:11+00:00,0,laisss123,,"passo meu malbec, elas sabem, perfume de puto 😏"
2022-06-10 13:06:33+00:00,0,galouu13,"Beverly Hills, CA",Já vou logo avisando no dia dos namorados quero um malbec 🤣🤣
2022-06-10 12:25:44+00:00,0,EuNaoMandoNude,"Angra dos Reis, Brasil","Perfumes que não suporto o cheiro: Egeo, fantasy, Malbec, florata azul 

Quando lembrar os outros vou atualizando a lista*"
2022-06-10 11:45:32+00:00,0,Nicolas57552,nova Iguaçu ,@rairai__rs Não e cc não e o cheiro do Malbec q tá muito forte kkkkkkkkkkk
2022-06-10 11:36:52+00:00,0,gohurib,"Angra dos Reis, Brasil","eu abandonei o Noir pra comprar o Malbec x, e me arrependo amargamente por isso 😭😭"
2022-06-10 11:33:00+00:00,2,Naty_fsm,Belém - Pará,Castigo: pegar Uber usando Malbec logo pela manhã.
2022-06-10 11:18:26+00:00,3,brinabru,,Abracei meu pai antes de vir trabalhar e agora eu tô com cheiro de homem que não presta (malbec gold
2022-06-10 10:58:55+00:00,1,mattoosss,Rio Branco-Ac,"Meu amigo, 5hrs da manhã e o malbec gritando na academia"
2022-06-10 10:32:27+00:00,0,Juan54725611,"Passo Fundo, Brasil","Só queria um Malbec novo, o meu já acabou 🥺🥺🥺"
2022-06-10 09:08:39+00:00,0,godisju7,,"passei malbec, acho q vou pedir foto de agora pra novinha do tinder😈😈😈😈😈"
2022-06-10 05:20:14+00:00,0,Xandebueno11,"Porto Alegre, Brasil",Comprei um malbec furioso 🥰
2022-06-10 04:49:31+00:00,0,m4ysinhx_,GPS off,"Tomei um certo enjoo de homem q usa malbec, po fui no banco hoje tinha três mlc c o msm malbec cr, q isso🤦🏽‍♀️"
2022-06-10 04:24:48+00:00,0,Greg712_,G.A🤍,como assim o 212 vip custa mais de 500 reais e eu tô gastando ele pra ir pra faculdade? meu deus do ceu vai ser só Malbec a partir de agora
2022-06-10 04:22:23+00:00,2,eufaleipl,"Rio de Janeiro, Paciência ",a única coisa que vou aproveitar no dia 12 é a promoção do Malbec
2022-06-10 04:13:39+00:00,0,AngelicaKamily,Goías,Malbec é perfume de homem que não presta e tenho dito!
2022-06-10 03:32:31+00:00,1,Breninhobr__,Campo Grande ,"@psiuIsabelaa_ Tenho perfume, creme pras mãos e desodorante da Malbec kk"
2022-06-10 03:22:01+00:00,1,silvahemanuelle,,Homem que usa malbec ou arbo me ganha facinho
2022-06-10 03:18:08+00:00,0,niielsonn1,,"@almeidabks Eu amo lily acho cheiro de quenga, agr Malbec é o fim da minha carreira internacional"
2022-06-10 02:50:45+00:00,0,Angelean_,,"*Malbec fazendo seu papel sempre*

[9/6 23:15] Black Barbie 🤤🖤: seu perfume ficou em mim kkkk
[9/6 23:15] Black Barbie 🤤🖤: o cheiro de qm não presta"
2022-06-10 02:24:13+00:00,1,lp_cost4,,pq vcs fala que Malbec é perfume de pilantra? eu não sou pilantra não or kkkkkk
2022-06-10 02:15:12+00:00,0,nicole_hayala,"Blumenau, Brasil",Só queria tá sentindo o cheirinho do Malbec na minha carinha agora 🥵❤️
2022-06-10 02:01:03+00:00,1,Nathan_eloi,,"Ganhei um Malbec black da minha pretinha, amanhã eu vou cheiroso dms 🥰"
2022-06-10 01:41:49+00:00,1,kevedv,"Valparaíso de Goiás, Brasil",af sabado tem malbec
2022-06-10 01:41:36+00:00,1,CRVG_DroPe,"Rio de Janeiro, Brasil","Comprei um Kit do Malbec de dia dos namorados pra mim, já que não tenho namorada eu mesmo me presenteio  
🤣🤣🤣🤣"
2022-06-10 01:27:34+00:00,0,Mari_alvareszzz,,Malbec pior perfume do mundo
2022-06-10 01:24:45+00:00,1,_izabellaasc,"Brasília, Brasil","Parei para pensar hj que os meninos que eu ando me envolvendo graças a Deus não usam perfume marcantes e que certamente tu vai sentir por aí e lembrar deles (tipo o malbec da boticário), esses perfumes importados não grudam na roupa da gente então nem chega a ser tão marcante 😂"
2022-06-10 01:02:41+00:00,0,Lucas_barbosacr,"Marambaia, Belém","Do nada ganhei um Malbec. E não sei nem te quem kkkkkkkk 
Deixam na padaria.
Vou olhar nas câmeras amanhã 🤣"
2022-06-10 01:01:44+00:00,1,mhsoares_,,"@igoormac13 Malbec é o cara, porém, eu entendo de cerveja"
2022-06-10 00:51:07+00:00,0,gabs_bullis,,@sannazzaro_ Malbec é zuadasso...
2022-06-10 00:44:28+00:00,0,IndiaGreyce,Complexo,Malbec e outra coisa tá louco 😻
2022-06-10 00:31:01+00:00,1,UzielHenrique1,,"É até bonita mas não vou gastar meu One Million p te ver não, vou de malbec msm"
2022-06-10 00:25:52+00:00,3,athagik,,Malbec é perfume de quem não presta 🤢
2022-06-10 00:22:19+00:00,3,Leonardo_T10_,,Cara que perfume maravilhoso esse Malbec flame meu deus @oBoticario te amo ♥️
2022-06-10 00:14:29+00:00,1,mayarooca,,qualquer um menos malbec pf
2022-06-10 00:07:43+00:00,0,MMaltzberg,,"@piu_nati @paulobaccarat Nati, vou mandar um off-topic aqui. 
Vc tem alguma sugestão de vinho legal? Quero arranjar uma garrafa jóia para o dia 12 mas não entendo nada.
Esposa geralmente curte tinto da América do sul. Malbec, sauvignon  essas coisas todas..."
2022-06-10 00:02:38+00:00,4,RichardVandaime,"Pelotas, Brasil",segundo malbec que compro na semana olha o vício
2022-06-09 23:53:31+00:00,3,almeidahugotyf,"Nilópolis, Brasil",Não sei de onde as mina tira q malbec e perfume de quem não presta eu tenho e presto kkkkkk🤡🤡
2022-06-09 23:42:55+00:00,2,MoraisAndrei1,"Italva, Brasil",Trajado e cheirando a malbec 🔥
2022-06-09 23:33:26+00:00,0,DeusCuuidaa,,"Bruno quando se arruma e passa o malbec p ir na rua pqp, vontade de grudar no pescoço dele🤤🤤🤤🤤🤤 boy sempre foi cheiroso vsfff"
2022-06-09 23:29:56+00:00,3,araujodimbel,"Paraty, Brasil","Ganhei um Kenner e um malbec de dia dos namorados, minha mulher é fodaaa"
2022-06-09 23:28:48+00:00,1,davimartinsg_,,@ruanyy_lima Se for Malbec só tacando fogo pra se livrar. 🤢🤮😷
2022-06-09 23:24:19+00:00,2,Lucas_Velcks,"Santos, SP",Ganhei um kit da Malbec de presente de dia dos namorados 🥰❤️
2022-06-09 23:15:25+00:00,1,FatTaii,,"Cara de quem usa malbec e tem nojinho de buceta
Está no Hornet como ""mamada no sigilo"" https://t.co/RG2gqsQW5e"
2022-06-09 23:13:08+00:00,2,faelapf,"Cpx da Favelinha, Magé city ",Posso comprar quantos perfume que for nunca deixo de usar o MalBec cheiroso dms kkk🥰
2022-06-09 22:57:58+00:00,0,iammarianja,h💍,@Iycrvg aff eu amo Malbec
2022-06-09 22:57:38+00:00,0,ch4niie_,"when he’s perfect, has a lovely personality, cute eyes, and the best smile in the entire world. . . yes im talking about Zhong Chenle","Teve correio elegante no meu colégio aí uma garota da minha sala escreveu uma cartinha pra um tal de Tonhão 
Ela ainda falou q um dos outros apelidos do garoto é malbec..."
2022-06-09 22:54:09+00:00,0,babii2011,Floripa,“enfiou o desodorante e o Malbec no cu” mano só o gui pra me fazer rir KKKKKKKKK
2022-06-09 22:44:05+00:00,0,vulgo_cn33,"Anchieta, Rio de Janeiro",Malbec e mt bom nao tem jeito
2022-06-09 22:41:31+00:00,1,Isaabelafer,"Sao Paulo, Brazil","@caralhonandaa É real amiga kkkk dei um perfume em abril , o tal do Malbec olha ca aonde estou ... Já esquece o seu mês que vem, vai que vale pra anizade tbm hahahahahahahahhahaha pqp"
2022-06-09 22:36:28+00:00,1,Tammy_Malbec,"La Plata, Argentina",@hartadezurdos 🍷🍷 a descansar!
2022-06-09 22:11:03+00:00,1,badgalIjuju,,urge que o preço do malbec abaixe senão não dá pra namorar
2022-06-09 22:03:25+00:00,0,ajennifrrr,N 🤍,Amo usar o Malbec do Lucas p sentir cheirinho dele na aula
2022-06-09 21:55:13+00:00,1,xreziul_,Guarujá 013,meu casaco c cheiro do malbec
2022-06-09 21:31:15+00:00,2,oiimajuh,,abri o guarda roupa e veio um cheiro de malbec 😔
2022-06-09 21:07:18+00:00,0,Opslyte,complexo Do Bsj 💣,Já passei na loja e comprei um Malbec 🥰😍
2022-06-09 20:58:56+00:00,5,monabrisa15,,"Saí com um cara que eu era apaixonadinha, dei um perfume Malbec pra ele e fim da história. (Ele sumiu, nunca mais vi) esse é o twitch"
2022-06-09 20:58:18+00:00,0,Tammy_Malbec,"La Plata, Argentina",@HugoTanco Que lindas... 🥰🥰🥰
2022-06-09 20:55:31+00:00,1,Tammy_Malbec,"La Plata, Argentina",@hartadezurdos Essaaa
2022-06-09 20:33:07+00:00,2,Tammy_Malbec,"La Plata, Argentina",@ResnicoffMartin @gonzaconti_18 Que asco dan....
2022-06-09 20:26:22+00:00,1,_barcellar,"Limoeiro, Brasil",Sofrendo preconceito por usar malbec
2022-06-09 20:01:28+00:00,0,lvn1909,cr7 .♡,será q malbec me agradaria
2022-06-09 19:41:37+00:00,0,Watson_Valentim,,Que merda em usei até meu malbec hj pra nada sfd KKKKKKK
2022-06-09 19:41:30+00:00,5,_usuariodott,,todo homem que usa Malbec é cafajeste
2022-06-09 19:35:34+00:00,0,tiagodm,Sul da Flórida,"mano gastei meio litro do meu malbec pra ir na escola buscar meu certificado, antes de chegar a chuva me pegou e eu voltei pra casa ensopado😭"
2022-06-09 19:35:20+00:00,0,Tavaress_02,Porto Alegre,Encomendei um Malbec Black p mim
2022-06-09 19:08:41+00:00,1,MimSerAlvin,,@AlexandreT800 Malbec tem muita história kkkkkkk
2022-06-09 18:32:24+00:00,0,luixsgabriel,,@giovanvandeveld Cade meu malbec ????
2022-06-09 18:29:29+00:00,1,igor_machadoo,"Rio de Janeiro, Brasil",Vou mandar vim outro Malbec 😍😍😍😍
2022-06-09 18:20:39+00:00,1,CarlingGabriel_,$,Tem algum Malbec que não é doce?
2022-06-09 18:08:35+00:00,0,Desativadopelo,,"Não troco meu Malbec e meu Kaiak por nada, sou apaixonada"
2022-06-09 17:44:10+00:00,0,Misslucifer2016,Rússia bolchevista,@memafrts Malbec é  perfume de degenerado.
2022-06-09 17:43:52+00:00,0,MarcosMK3113,"Vitória, Brasil",@__Anaagomes22 A gente sabe que vc tava doida pra da o kit da malbec pro seu maconheiro
2022-06-09 17:34:08+00:00,1,alymakeupbeauty,"Curitiba, Brasil",@oBoticario 🥰Ansiosa pela surpresa! 😍 Mozão cheiroso com Malbec é td de bom!🫣#VivaSeuAmor #BFFBoti
2022-06-09 17:14:29+00:00,0,fantini_nay,br,certeza que o billy de stranger things cheira a malbec
2022-06-09 17:11:13+00:00,0,2______k23,,Creme da Malbec chega só dia 20 🤦🏻
2022-06-09 17:10:14+00:00,0,wlsant7,"Maricá, Brasil","projeto do clipe de malbec black finalizado ✅ 

vai começar o jogo 🤴🏽"
2022-06-09 16:53:16+00:00,0,Lais_Leicam,,"@alvxaro Eu contei quanto tempo iria durar o relacionamento do meu irmão depois que ele recebeu um kit da malbec,não foi mais de um mês 😂😂😂😂"
2022-06-09 16:44:05+00:00,0,porrasandrinho,,Malbec®️ (outro perfume que ninguém aguenta mais)
2022-06-09 16:42:29+00:00,0,porrasandrinho,,@Daninetto31 ahuauhuhahua bem isso esqueci de citar o Malbec 🤣
2022-06-09 16:37:12+00:00,0,SamuelV67606912,"Vacaria, Brasil","Malbec no pescoço, bigode na régua # Paz"
2022-06-09 16:37:07+00:00,0,Daninetto31,"Itaberá, Brasil",@porrasandrinho Malbec tbm 😂😂
2022-06-09 16:25:34+00:00,1,_lucisx,Lucianópolis,@jorgekkjjkjk meu malbec é aulas né fi
2022-06-09 15:45:10+00:00,0,stalkeiio,,se vc usa malbec eu te odeio
2022-06-09 15:16:50+00:00,0,ThamiresOhana7,,"[9/6 11:03] Victor: Dia 12 chegando ,ta como?
[9/6 11:13] Ohana: Vou trabalhar
[9/6 12:09] Victor: Quer namorar cmg ate dia 12 ?(gosto de Malbec ).se der certo nois continua . Kkkkkkkkkkkkkk

Kkkkk"
2022-06-09 15:09:01+00:00,2,bielzindicria,,meu malbec ta acabando😵
2022-06-09 14:00:35+00:00,2,barretocaiq7,,"Chegou meu Malbec X , brabo de mais mt cheiroso 😄"
2022-06-09 13:34:35+00:00,1,Jackson_silva06,"Porto Alegre, Brasil",Tenho q compra um perfume novo o meu tá acabando acho q vou pegar um malbec dos novo😅
2022-06-09 13:15:06+00:00,1,igoralvves_,São Paulo,"Que fome, queria comer um moreninho de 1,80 que usa correntinha e Malbec"
2022-06-09 12:50:11+00:00,0,tuanlovers,,Não suporto os Malbec mas o golden eu simplesmente goxxto muito.
2022-06-09 12:49:07+00:00,1,doug_Hnrq,"Porto Velho, Brasil","@DiiHGabis Vende ele, malbec tudo de bom"
2022-06-09 12:48:07+00:00,2,Iexandri,RJ,como o malbec aumentou tanto ne
2022-06-09 12:46:09+00:00,0,oRosaCara,ErreJota✈🌴 ||🇧🇷✈️|| ♏️||,"@cellinesx @alvxaro isso é fic deles cara, pode me dando meu malbec 🤣🤍"
2022-06-09 12:33:28+00:00,0,Chris18crf,Desconhecido,"Sou muito cheiroso vai tomar no cuuuuuuu, Malbec é foda"
2022-06-09 12:19:20+00:00,0,dudamarinhooo,RJ,"eu querendo da um malbec de presente pra cleyton, mas ja falaram que é de cafa, vou me ferrar kkkkkb"
2022-06-09 12:01:04+00:00,0,skamadoceu,,"eu falando pra marcos que fui na o boticario ontem pra ver se achava um perfume de até 50 reais (resposta: não tinha k), ele foi no armário dele e me deu um MALBEC cara, um M A L B E C original (e ainda deu 2 amostras da natura kkkkkkkkkk)"
2022-06-09 11:56:34+00:00,1,Robss03,São Marcos RS,"Pra vocês que não tem ninguém pra dar presente no dia dos namorados de pra mim, meu Malbec acabou (só uma dica"
2022-06-09 11:54:59+00:00,1,almeidabks,022,"mt gente fala do cheiro do perfume lily… n suporto 🤢 tb falam mt do malbec, odeio tb 🤢"
2022-06-09 11:36:54+00:00,1,vitoria_paz0,,@pqpkauane @alvxaro eu quebrando o malbec e ele me matando
2022-06-09 11:35:16+00:00,11,goddssmoon,,quem que toma banho de malbec uma hora dessa???? pelo amor de deus
2022-06-09 11:30:04+00:00,0,matheusdagabii,Novaiguaçu🚩,Ouvindo um sertanejo p fuder com coracao logo de manhã malbec.. Rs
2022-06-09 11:02:55+00:00,0,x_avsss,,Sempre sentia um cheiro de Malbec Gold na sala de aula hj descobri o indivíduo q usa kk
2022-06-09 11:02:16+00:00,0,027caralho,,Pq todos usam Malbec?
2022-06-09 10:52:16+00:00,0,Rafaelzero27_,,Não sei se pego o Malbec ou o zaad
2022-06-09 10:06:26+00:00,0,DenisIgor09,"São Paulo, Brasil","ganhei uma amostra de malbec black ontem, deixei meu guarda roupa... quando abri ele hj o cheiro tava exalando, bom demais esse perfume."
2022-06-09 09:59:26+00:00,0,Wagner_Diniz,,@veloso_crf So faltou um fondue pra acompanhar esse malbec.
2022-06-09 09:54:11+00:00,2,whirosz,natal,homem q usa malbec soca fofo
2022-06-09 09:26:09+00:00,0,MauBonemer,"São Paulo, Brasil","Catapimbas hein infiel, 06:20 da manhã no bus fazendo o povo beber Malbec Gold a força ?"
2022-06-09 08:47:11+00:00,0,LuizVeigaaa,"Бор, Нижегородская область",@brunaveigaaaa @llaisxvr @1leandrinhu Só se eu ganhar um malbec de presente
2022-06-09 06:52:31+00:00,0,PedroLeal085,"Salvador, Brasil","@Luaanjocarioca @samara_mdns Se o perfume for um 212 ou um Polo Black, o contrato de namoro é automaticamente renovado por mais 6 meses.
Mas se for Malbec.... 😔"
2022-06-09 05:12:44+00:00,1,vazafia0,"Goiás, Brasil","preciso achar um homem muito, muito cheiroso pra poder comprar o perfume igual o dele, enjoei do meu malbec"
2022-06-09 04:23:49+00:00,1,Bekamirelle_,No mundo da lua,"- malbec, senhor?!
- boticário

 KKKKKKKKKKKK"
2022-06-09 04:22:11+00:00,0,LuizQue97616152,"Porto Velho, Brasil","Chapéu da colcci ✅✨
Malbec ✅🥰"
2022-06-09 04:01:50+00:00,0,i66swa,,"@odalio_ não dê milena, não dê esse malbec pro ronosso 😭😭😭"
2022-06-09 03:58:57+00:00,1,stefoliver98,Konoha,"Encomendei um kit Malbec pro Thiago  agr só tô lendo que da perfume pro namorado atrai o fim, tomar no cu ein, foi caro essa merda kkkkk"
2022-06-09 03:54:03+00:00,11,Pombin22,"Rio de Janeiro, Brasil","Meu travesseiro tá com um cheirinho de Malbec,tô quase me apaixonando 🤣🤣"
2022-06-09 03:36:33+00:00,1,viega_luis,"Igrejinha, Brasil","Meu Malbec acabou, vou ter que vender o rim esse mês 🤙🏻"
2022-06-09 03:29:08+00:00,1,amndacaetano,"Buenos Aires, Argentina",Quando eu comprei um kit malbec caríssimo pra receber mais chifre credo nunca mais dou perfume p ngm !
2022-06-09 03:04:54+00:00,1,joao38326710,"Morretes, Brasil",Meu malbec X chega amanhã 🤩
2022-06-09 02:40:45+00:00,0,mariahnrt_,rj,"do nada eu comecei a sentir cheiro de malbec, euem que porra é essa"
2022-06-09 02:39:16+00:00,0,santosweslleyf,localizando... ,"Malbec e um vício sem fim , tá maluco 🤌"
2022-06-09 02:38:41+00:00,1,santosweslleyf,localizando... ,Gostei desse perfume da malbec que eu ganhei
2022-06-09 02:35:04+00:00,0,6lackmj,São Luís,"@Arquetipista respeita ou, malbec e vida hm"
2022-06-09 02:33:37+00:00,0,mantem75,fml joga sujo 🥋,@XicoTega malbec exalando muito
2022-06-09 02:30:24+00:00,1,vinicsbr,,"meus amores agr q meu malbec chegou nao tem pra ninguem. 

sou oficialmente gato gostoso e cheiroso"
2022-06-09 02:30:19+00:00,1,isalima2212,"Cafelândia, Brasil",Pq todo homem bonito que não vale um real usa malbec? me diz o perfume QUE GRUDA pqp
2022-06-09 02:29:50+00:00,1,Marioo_223,,Já comprei foi um malbec pra mim
2022-06-09 02:26:13+00:00,2,Heinizinha,"Sint-Gillis, België","Minha afilhada disse não pode dar perfume de presente pq qdo o perfume acaba o amor tb acaba!! E agora eu cobro o Malbec q já tá na metade ou faço um feitiço pro amor não acabar ???? 
Aliás tenho teorias a respeito desse perfume aí hahahah"
2022-06-09 02:21:39+00:00,0,lexzz9,,"usei o malbec do meu pai hj achando que era puro meme e o cheiro n sai nunk, porra é essa"
2022-06-09 01:29:40+00:00,2,analuisap__,"Gurupi, Brasil","o fato é que qualquer homem que use malbec lembra meu pai, então se vc usa, eu não irei dar corda pra vc djsishsusn"
2022-06-09 01:15:04+00:00,0,g_reis13,São Berlondres,"Meu Malbec black chegou, muito cheiroso tá loco"
2022-06-09 01:09:55+00:00,1,monmonzinh0,Fortaleza,"Droga! Perdi meu vidro de Malbec quase cheio, tô tinha usando uns dois dedos."
2022-06-09 01:08:31+00:00,1,Tammy_Malbec,"La Plata, Argentina",@DyanPreeti La mesma
2022-06-09 01:02:09+00:00,0,Beatriz75590389,,"Imoral, por sorte dei um Malbec a ele KKKKKKKKKK."
2022-06-09 00:56:56+00:00,1,diogob81,"Piracicaba, Brasil",@danirosan Santa Júlia malbec é bom teste pra controle de paladar.
2022-06-09 00:52:58+00:00,0,sabrisyle,,"homem que usa malbec n presta, fato"
2022-06-09 00:52:08+00:00,1,Rodrigogl57,SG🚩,"Vou parar de usar meu Malbec pra ir pra escola , papo reto , vou usar outro perfume agr"
2022-06-09 00:49:36+00:00,0,euomts,,"@treemjgz que isso malbec,brt no primavera"
2022-06-09 00:36:00+00:00,1,Tammy_Malbec,"La Plata, Argentina",@fer_A_H Se cree lindo.
2022-06-09 00:34:53+00:00,0,lizzydiax,📍fim do mundo,@Ewertontuita @goldounited é bem a praga do malbec né kkkkkk
2022-06-09 00:19:48+00:00,2,caaah7777,Macumbeira 🤍 filha de OYA 💛,Esse cara chegou agr no meu barco e já ganho um kit do Malbec eu tô a 3 anos e até hj o kit da lili n chegou 🤡🤡🤡🤡🙄 @MelVianna11
2022-06-09 00:18:16+00:00,1,Tammy_Malbec,"La Plata, Argentina",@GatoFantastico1 Excelente!
2022-06-09 00:17:34+00:00,1,dispenseden,"Itapissuma, Brasil","@ddianedias oxe uma mulher dessa po, sofrendo por macho e ainda mais uns fede a merda que se acha malbec

eu hein"
2022-06-08 23:56:17+00:00,0,dud4_leme,,mnh mãe cmp um perfume da malbec p mim🫶🏼
2022-06-08 23:45:11+00:00,0,SrgioTorquato1,,@b_ocruz Nossa! Eu gosto de Malbec e presto...Me falaram isso na escola outro dia tb! Triste! Kkkk...
2022-06-08 23:37:21+00:00,9,loratadinha,,meu pai infestando a casa com malbec pense num perfume horrivel podre imagina quem acha q ta arrasando usando isso https://t.co/a7aWAJWuWC
2022-06-08 23:25:11+00:00,1,Tammy_Malbec,"La Plata, Argentina",@Taco47192057 Que lindo!! 👏👏👏
2022-06-08 23:22:22+00:00,1,Tammy_Malbec,"La Plata, Argentina",@canichones Que lindas!👏👏👏
2022-06-08 23:19:52+00:00,2,Juliotwk,"Copacabana, Rio de Janeiro",mais um Malbec pra Coleção
2022-06-08 23:19:21+00:00,0,Heloisareis21,Na sua ,@RaissaZipolato @alvxaro malbec fodeu com tudo kkkkkkkkkkkkkkkk
2022-06-08 23:19:14+00:00,1,Devillapk,"Rio de Janeiro, Brasil",Sou muito apaixonado nesse malbec 🤤
2022-06-08 23:13:07+00:00,0,fael_mp3,,CARAI DE MALBEC FEDORENTO
2022-06-08 23:07:01+00:00,0,HCR3ED,⠀𝗼𝗼𝗰: +𝟭𝟴.,"@wonwotv toma, é o meu bebê

/entrega um malbec"
2022-06-08 22:51:50+00:00,4,julia_luders,"Campinas, Brasil",saudades de escutar “e essa boca aí?” e “malbec” em festa junina.
2022-06-08 22:49:44+00:00,0,EEmellynn,"Rio de Janeiro, Brasil","@alvxaro @kaled2002_ esqueça o seu malbec, vou comprar só pra mim kkkk"
2022-06-08 22:38:23+00:00,6,exxxpindolaaa,,"procurando quem está usando MALBEC NOIR aqui no busão, puta que pariuuuuu😍😍😍😍😍"
2022-06-08 22:35:07+00:00,0,celsojampa,João Pessoa,@alvxaro Meu sonho é ter um boy pra dar um Malbec de presente
2022-06-08 22:34:06+00:00,0,Carioca3,Maldives,"Esse mês vou mandar vim meu malbec,só tô esperando a revista."
2022-06-08 22:27:58+00:00,0,_sourhay,"Niterói, Brasil",Eu n suporto cheiro de Malbec
2022-06-08 22:24:22+00:00,1,mt_lima23,"Penha, Rio de Janeiro",@nicofx7 Po mano comprando Malbec e me devendo você vai me pagar quando cara ???
2022-06-08 22:21:01+00:00,3,claudiovarella1,"Orlando, FL","NÃO É MOLE NÃO! O BRASIL COM FOME E AQUI OSTENTAÇÃO!               100mil só em bebidas. Espumante Cave,  Vinho branco - Freixenet Sauvingnon, Vinho tinto - Perro Callejero blend Malbec. 11 ilhas de buffet c/variedades gastronômicas. Surreal! https://t.co/skBSnjmfJR"
2022-06-08 22:18:47+00:00,1,xandin_delas,,Você nao vale as 5 borrifadas de malbec que gastei pra ir te ver
2022-06-08 22:11:17+00:00,0,crf_lekynho,,"Peguei o vício de Malbec igual meu pai, já tô mandando vir mais"
2022-06-08 22:03:59+00:00,1,netoogabizinha,047,"a frase q mais escuto é malbec tem cheiro de quem não presta, e eu sou fiel até quando to ficando com alguém"
2022-06-08 22:03:45+00:00,0,skinovisk_J,bh,@fxckzsyn NOSSA o Uber hj estava com o Malbec dele a milll
2022-06-08 22:02:22+00:00,1,netoogabizinha,047,@VitorSantAnna09 a frase q mais escuto malbec tem cheiro de quem não presta
2022-06-08 21:44:54+00:00,0,taynaravf,Brasil,@netofurq por isso vc nunca termina o malbec q eu te dei ??? Hahahahahahahahha
2022-06-08 21:10:14+00:00,0,Fxpreta03,,"Eu tava c mania de só comprar malbec, hoje fui dar uma de inovar e paulei o 1 million da paco rabane, não desgrudarei mais desse perfume, Bom as pampa"
2022-06-08 21:09:21+00:00,0,EdersonVelasqu2,"Ponta Porã, Brasil","Homem usa Malbec
Mulher usa homem ."
2022-06-08 20:46:46+00:00,1,bzkdnike,,ganhei um malbec de putifero 😈
2022-06-08 20:28:43+00:00,1,Cristian_7Ramos,São Gabriel Rs,"+1 Malbec q eu compro, logo logo vou pra um mais tri ainda 🔥🙏🏻"
2022-06-08 20:23:20+00:00,0,blasfeimus,"Belo Horizonte, Brasil",200 reais um Malbec família pelo amor de deus
